year,province,crop_type,average_yield_kg_per_hectare,total_farm_value_dollars,avg_rainfall_mm,avg_temperature_c,irrigation_used
2017,Manitoba,Soybeans,2814,896268.9,308.2957700657889,16.147358439661026,Yes
1929,British Columbia,Corn,4809,459334.98,376.9199251623423,13.137390343894937,Yes
2015,Prince Edward Island,Rye,2230,431916.16,407.53829617745714,12.079790186391957,No
1991,Ontario,Oats,2010,200113.08,406.63004453042737,12.761473369798441,Yes
1983,Alberta,Canola,2095,1257789.4,466.212112392015,13.320005950924354,Yes
1966,British Columbia,Oats,1953,23719.85,294.93550750214786,13.072188087889616,Yes
1964,Nova Scotia,Rye,2079,352028.7,324.64665435793853,13.291162275972091,Yes
1974,Quebec,Sugar Beets,4844,522031.43999999994,278.143561527581,16.274320789777395,No
1920,Alberta,Potatoes,4505,901420.5,414.5875705793378,9.856879071293525,No
2015,Alberta,Soybeans,3575,1960407.55,588.2427424699373,11.68986241697035,Yes
1981,British Columbia,Tomatoes,3969,1308001.1,361.0889607056255,10.699276478685071,Yes
1967,Prince Edward Island,Corn,4426,717359.24,389.9422321118821,13.390241369536572,Yes
1981,Nova Scotia,Potatoes,3088,803738.25,451.8235874249779,17.33407803274346,Yes
1952,Saskatchewan,Sugar Beets,3863,943031.4,423.44991308341923,11.182060074373997,No
1978,Quebec,Rye,1941,118699.58,601.7243675060474,15.554148183138055,No
1957,British Columbia,Corn,4923,464784.37,492.409655233972,13.227794279794196,No
1944,Quebec,Tomatoes,3796,1214746.2,358.8532954969602,15.328324167255335,Yes
1992,Alberta,Tomatoes,2804,340228.2,578.3518081865975,10.726896737223722,Yes
1938,Saskatchewan,Soybeans,3001,326593.58,383.1152311448457,15.94964069219732,No
2018,Nova Scotia,Wheat,2804,770001.32,347.55845177180515,11.694752221233879,No
1935,Quebec,Tomatoes,3515,740867.0,653.3111128115792,10.856509427745166,No
1965,New Brunswick,Soybeans,3556,446549.1,376.9190165966435,9.775725091027443,No
1941,British Columbia,Soybeans,2382,25425.160000000003,263.7294474792063,9.950707179466614,No
1946,Saskatchewan,Rye,1598,67156.11,510.92082301400035,11.481268092842521,No
1972,Quebec,Potatoes,3555,1222660.2,414.58951460650684,4.060453259664719,Yes
2013,Nova Scotia,Potatoes,2659,304182.7,249.26097218830577,13.499873332730523,Yes
2006,Alberta,Potatoes,3713,336653.15,288.3225135164145,15.666281584047324,Yes
1950,Saskatchewan,Rye,1811,345737.2,379.30350728568516,14.417153852385699,No
1938,Manitoba,Soybeans,2686,292593.86,448.7588755550583,14.104618620824976,No
1926,New Brunswick,Sugar Beets,2931,557201.89,319.38524579164414,19.403612909284114,Yes
1953,Saskatchewan,Tomatoes,4048,2606850.8,326.1310086855004,12.442622708165882,Yes
1985,British Columbia,Rye,1335,85445.68,497.7000651534003,9.223718566742672,No
1938,Saskatchewan,Sugar Beets,3707,387607.98,404.0254664717968,12.334968128928361,No
2006,New Brunswick,Corn,4231,655783.34,427.52642776631745,11.300254422800805,No
2022,British Columbia,Potatoes,4255,288438.9,427.07110296572785,18.171059107936287,No
1950,Manitoba,Rye,1742,47605.68,321.42856713396816,10.350773973819203,No
2022,Saskatchewan,Oats,2083,302481.85,332.12068254990464,13.560339893615648,Yes
1965,New Brunswick,Oats,1559,131858.55,436.9706465685227,10.771926585227956,No
1942,New Brunswick,Corn,4271,365617.28,469.1795483936796,10.414333024386305,Yes
1983,Prince Edward Island,Wheat,2601,607536.68,543.6932371570691,14.186451350143468,Yes
2016,British Columbia,Wheat,2571,292210.96,505.1615437058153,11.31910582665104,Yes
1928,Alberta,Barley,2601,346345.66,454.4943233754752,14.183623402946953,No
1971,Alberta,Corn,4931,1224087.02,388.4162599413653,14.378091903992466,Yes
1975,Prince Edward Island,Canola,1601,528023.4,528.5883099924871,17.654754195254455,No
1991,Ontario,Oats,1664,237829.08,445.8037426119342,12.946497943333457,Yes
1936,Saskatchewan,Wheat,3049,64562.67999999999,656.2673845964354,13.625011569501487,Yes
2024,Ontario,Sugar Beets,4580,178943.65,332.6534750713124,17.3468928816888,No
1969,Nova Scotia,Corn,4607,167457.37,483.68101061710524,7.800244980510264,No
2018,Alberta,Corn,6104,1363541.06,489.34041000257685,10.215197900728647,Yes
1940,Manitoba,Sugar Beets,4518,107089.04,344.924233067588,10.448717127812362,Yes
1935,Manitoba,Oats,2114,273580.38,455.1316104280388,12.663406546356072,No
1954,Manitoba,Potatoes,4140,374511.75,371.4723126111109,11.982001773125342,No
1930,Ontario,Sugar Beets,4863,517597.56,345.0274283273716,9.046106655723554,Yes
1962,Prince Edward Island,Corn,4807,799446.94,409.18451074329073,11.261662962483388,Yes
2000,New Brunswick,Wheat,2053,654028.6,458.6978708083556,8.395990054284523,No
1978,Manitoba,Rye,1496,236693.8,212.95067129957127,10.776833804371801,No
1982,New Brunswick,Wheat,3635,123143.95999999999,496.36069714889527,12.829189890955233,Yes
2000,New Brunswick,Wheat,1917,693943.6,446.69645072607517,6.213680146973601,No
1922,Prince Edward Island,Potatoes,3428,435765.0,378.44423359220593,14.2628852550627,Yes
1995,British Columbia,Wheat,2468,853032.0,392.30453341763496,12.04059523641611,Yes
1965,New Brunswick,Oats,1601,95850.55,479.50422655597356,12.495043435989727,No
1966,Ontario,Barley,1859,25595.940000000002,527.4721974264052,6.598535081271945,No
1957,British Columbia,Corn,5000,495464.37,458.8861832525017,15.917046712580639,No
1959,New Brunswick,Sugar Beets,4799,579520.6,435.25483629515753,12.683198529923654,No
1938,Quebec,Barley,2050,323503.91,390.8590581721002,7.204195077957236,Yes
1934,Nova Scotia,Tomatoes,3536,1221126.0,457.6397156483586,18.292458763462005,Yes
2012,Ontario,Corn,5608,477193.86,402.8019739015826,11.651390704902415,Yes
1934,Quebec,Tomatoes,4049,1917500.8,426.4151972137919,7.821705653642918,No
1982,Saskatchewan,Potatoes,3539,592909.0,419.11492411570475,18.429263886812024,Yes
2021,Prince Edward Island,Soybeans,2619,587433.16,370.6765494438757,14.869493968038396,Yes
1998,Nova Scotia,Barley,2238,281119.73,622.9654352834648,11.506930582141761,Yes
1975,Prince Edward Island,Canola,1802,497038.4,549.2808083773971,15.711453506996701,No
2013,Nova Scotia,Rye,1092,167434.96000000002,188.26222606736013,8.7463491366239,Yes
1929,Manitoba,Tomatoes,3765,1795296.2,316.96965978154356,11.221113659161237,No
1936,Saskatchewan,Wheat,3034,93548.68,654.1139369377536,14.595194682383035,Yes
2004,British Columbia,Corn,4681,1221182.98,476.2188326403668,9.09005241469329,Yes
2022,Ontario,Tomatoes,2659,1050954.8,313.52144412753336,10.869790021109209,No
2005,Ontario,Wheat,3543,596207.9,489.06473521138855,14.259409094452272,No
1930,Saskatchewan,Barley,2044,211185.39,298.0524308142235,12.311145195361764,No
1935,Quebec,Tomatoes,3620,747507.0,568.3991900814984,12.774051135193506,No
1955,New Brunswick,Barley,2965,579098.01,527.0738732819558,10.42747897754581,Yes
1957,Prince Edward Island,Potatoes,4752,912597.5,359.20091704008655,13.344244858351619,No
1965,New Brunswick,Soybeans,2870,1172772.25,401.09373698946763,10.683661573110728,Yes
1979,Manitoba,Soybeans,3127,1242169.47,366.84940919652564,7.816365651260112,Yes
1920,Alberta,Potatoes,4572,939063.5,445.2904943893216,9.355976842185722,No
1922,Prince Edward Island,Potatoes,3428,494050.0,346.5843915705751,14.126019059671156,Yes
1943,Alberta,Potatoes,3182,609546.95,380.8393955960938,13.14900413702886,No
1946,Ontario,Oats,1515,178853.25,332.1794119887687,11.111326243901857,Yes
2002,Saskatchewan,Sugar Beets,4537,1248475.21,371.93542035529146,8.429401524041984,No
1943,British Columbia,Sugar Beets,3207,634311.39,161.61208311795502,11.824157849177805,No
1958,New Brunswick,Wheat,2986,457004.96,528.3303163658238,12.376842675618365,Yes
2003,Alberta,Canola,2154,993977.44,416.1091196002419,14.68033127845121,No
1979,Quebec,Canola,2191,782481.36,347.0889478693325,10.968791165066374,Yes
1979,Manitoba,Canola,1734,738882.4,407.1412255474837,14.22606062049788,No
1979,Alberta,Tomatoes,2562,2029866.85,450.00331208271297,3.3086940524578012,Yes
2007,Quebec,Soybeans,3480,606051.79,500.9805142090696,10.266466064972304,No
2003,Prince Edward Island,Barley,1460,179475.57,298.39032935013455,9.053014124368291,No
1958,Alberta,Sugar Beets,4853,251000.74,287.8778304519353,12.369070763729958,Yes
2013,Nova Scotia,Potatoes,2808,316886.7,302.8030239488234,11.77241291594099,Yes
1986,Nova Scotia,Canola,1250,832201.96,280.6214303710346,9.86454048459352,Yes
1996,Alberta,Barley,1578,348834.09,238.46992848726183,13.867504901642594,Yes
2020,Alberta,Sugar Beets,3432,480519.4,398.02649615828756,13.991494062204463,No
1967,Prince Edward Island,Wheat,2543,529243.46,354.5769241315094,8.679002921282247,No
1970,New Brunswick,Rye,1606,179770.0,421.0995414861698,8.480421293263351,Yes
1924,Manitoba,Potatoes,3393,97312.0,455.77951778982225,8.068984747338508,No
1972,Quebec,Sugar Beets,3414,300844.38,220.49209334879916,12.248600002841568,No
2017,Manitoba,Soybeans,3026,899373.9,362.60113335291084,15.282145102425515,Yes
2015,Alberta,Canola,1558,1097794.4,536.7703944161295,17.29330605471833,Yes
1978,British Columbia,Canola,2064,1130268.36,323.06665814411855,11.52812123030082,Yes
2001,Quebec,Sugar Beets,3982,432509.42,440.69009707332737,14.668402155086243,Yes
1931,Ontario,Sugar Beets,4230,846047.23,507.66876726247693,11.128902756732263,No
1986,Saskatchewan,Canola,2063,1385096.96,350.57568445349995,13.731976668777534,Yes
1947,Ontario,Wheat,2671,602637.46,414.96287695092406,11.663135010035209,Yes
1964,Alberta,Canola,2193,575114.6,442.4578515652055,12.484720399548213,No
1974,British Columbia,Barley,1947,88655.67,159.0576012051462,13.353082231067688,Yes
1935,British Columbia,Potatoes,2280,261120.87,213.1210671596466,10.454597401732434,Yes
1954,Nova Scotia,Soybeans,2527,880681.2,604.8843490928931,11.81236180849218,No
1950,New Brunswick,Sugar Beets,3962,851472.02,391.03012343224447,13.637549999644554,Yes
2006,Alberta,Potatoes,3830,368045.15,319.5308138160641,17.96725862763282,Yes
2020,Alberta,Canola,2030,520099.0,585.8184404888318,14.3982116492379,No
1977,Ontario,Rye,1482,108472.76999999999,192.7315336982587,9.750122042397315,No
1970,Saskatchewan,Wheat,2653,686110.0,444.92331488631953,9.452796527198636,No
1977,Quebec,Corn,5260,1025121.82,339.60983755927623,9.848363432379275,Yes
1932,Manitoba,Wheat,1989,419633.64,268.9097385317842,6.5657474422447955,No
1928,Prince Edward Island,Potatoes,2626,198306.6,206.81107333084296,11.933556602399367,Yes
1951,Alberta,Oats,1790,321594.3,389.49849104316183,14.9140756777587,No
1980,Nova Scotia,Wheat,3071,307358.6,461.5002814357362,11.412935062582413,No
1926,Quebec,Tomatoes,3893,424779.8,440.0949903940813,10.319991161254794,No
2003,Manitoba,Corn,3386,209219.59,355.03754568332107,8.658017937483766,Yes
1984,New Brunswick,Oats,1855,227515.09999999998,446.28144524204043,11.870802334641372,Yes
1924,Ontario,Corn,5489,99084.32,451.4477730977232,11.713336520886893,No
1963,Prince Edward Island,Oats,2214,96176.48,313.4283534485175,16.22711206134228,No
2007,Quebec,Soybeans,3462,655352.79,527.9915515915527,10.392235198776458,No
1946,Ontario,Barley,2429,541917.65,457.42803769357624,12.452954990570499,Yes
1927,British Columbia,Soybeans,2391,250479.73,403.0137951008702,8.386073251959886,Yes
1938,Alberta,Tomatoes,4032,346294.4,429.72524222018495,9.564278032979496,No
2020,Prince Edward Island,Sugar Beets,2073,310385.6,252.30992619494634,4.761806464970853,No
1992,British Columbia,Oats,2293,453227.0,472.92502043203706,12.346709681149239,No
2024,Ontario,Sugar Beets,4444,97944.65,351.91671705957936,15.155401771425108,No
1981,British Columbia,Tomatoes,3723,1295597.1,318.4244038773501,10.956086950021406,Yes
1979,Saskatchewan,Wheat,2961,31522.68,407.4300731174389,12.767889513825246,No
1992,British Columbia,Wheat,2984,932482.08,370.06654525491814,11.753332280762715,No
2001,British Columbia,Sugar Beets,3371,1025318.46,472.0074875531092,16.22332512787616,Yes
1972,Ontario,Barley,2742,70665.66,519.475338149838,10.772514895531287,No
2017,New Brunswick,Wheat,3280,264269.1,371.5016248540991,9.521465334495257,Yes
1939,Nova Scotia,Corn,5421,767063.37,459.4905770006018,12.383098647951371,No
1924,Ontario,Canola,1964,349534.68,309.668435635874,12.27516790852634,Yes
1977,Quebec,Corn,5300,1051847.8199999998,394.51862698362265,9.487174854122419,Yes
2003,Manitoba,Corn,3419,263239.58999999997,307.21416511246537,7.555161946956833,Yes
1970,Saskatchewan,Wheat,2416,695895.0,444.1196673113049,10.013675148659598,No
1985,British Columbia,Rye,1335,70142.68,553.591399081351,8.344725690155485,No
2023,British Columbia,Potatoes,4535,899583.88,482.5792524193148,21.03296501759847,Yes
2015,Alberta,Soybeans,3922,1939123.55,503.2488214495245,10.740160552997683,Yes
1963,Ontario,Soybeans,3661,787118.31,363.47351413573466,9.62279600715248,No
1996,Saskatchewan,Corn,5461,1312045.82,514.1090866789083,15.811788965568748,Yes
2013,Nova Scotia,Oats,1978,538673.54,386.14038469394745,19.04102716559872,No
1953,Saskatchewan,Tomatoes,3944,2551817.8,324.7044072581775,12.167008619853728,Yes
1924,Manitoba,Potatoes,3751,110467.0,380.86068232073285,5.084935585592758,No
1957,Quebec,Rye,1690,261357.66999999998,410.94419785357303,14.934150744620297,No
1936,Saskatchewan,Wheat,2952,63670.67999999999,597.8471430489424,13.048881919058806,Yes
2014,New Brunswick,Potatoes,3530,390705.2,385.84460037172175,8.490978067582006,Yes
1984,Manitoba,Wheat,3503,301558.24,444.26899660106847,10.05750870989562,Yes
1938,New Brunswick,Oats,2495,135377.14,560.944714080619,16.955134559590316,No
1957,Prince Edward Island,Potatoes,4653,873469.5,325.88410773906617,11.83313468327049,No
1938,Nova Scotia,Barley,2324,260907.83000000002,391.094190478177,5.520380289604552,No
1943,Manitoba,Sugar Beets,4130,351934.5,511.3367097426281,14.483124145887478,Yes
1931,Prince Edward Island,Barley,2456,275543.33,373.00713849204686,15.135094303770623,No
1954,Prince Edward Island,Canola,1681,677988.56,570.6130221530707,9.590246379334623,No
1967,Alberta,Canola,1966,395120.4,440.27472783986536,14.393898391957054,No
1982,Quebec,Corn,3209,93067.66,307.4900849996308,12.043579435095436,Yes
2002,Quebec,Rye,2121,19960.21,448.6459920015828,11.72326698762791,Yes
1967,Alberta,Wheat,1974,24222.020000000004,238.78287172992822,11.241456502052568,No
1991,Alberta,Barley,2831,476303.6,429.882798521769,15.91786065833255,Yes
2013,Nova Scotia,Oats,2283,635470.99,332.9301496891999,10.901237643718684,Yes
1995,Manitoba,Barley,2103,221339.75,345.5292975671805,6.426586789250998,Yes
1988,Alberta,Sugar Beets,4470,813385.2,264.40232646475346,13.044032655666419,No
1945,Manitoba,Wheat,3369,272891.0,421.7015204662795,15.76029039557531,No
1987,Alberta,Tomatoes,3668,2962098.75,346.2097119918164,12.010701740862423,No
1986,Saskatchewan,Canola,2104,1295584.96,406.48213290853766,12.33834285879693,Yes
2003,Manitoba,Wheat,3596,896351.16,477.66162127323656,14.023354785308083,No
1966,British Columbia,Oats,1931,347.84999999999854,318.8514733773902,15.038135907626367,Yes
2024,British Columbia,Wheat,3657,117963.12,385.40397789616463,9.48990408812181,Yes
2002,Nova Scotia,Tomatoes,2909,1213688.6,602.5157442096861,13.493841510058099,No
1927,Saskatchewan,Soybeans,3147,225749.29,384.704189353664,15.483951863442897,No
1990,Alberta,Potatoes,4740,777637.75,451.25441165551183,12.072380642207191,Yes
1936,Saskatchewan,Rye,1773,31607.059999999998,306.6167597441447,14.268294273285438,Yes
1990,Alberta,Potatoes,4412,797103.75,463.72434001129466,13.77241154148578,Yes
1930,Saskatchewan,Barley,2137,208720.39,322.3135526508314,12.198061952562908,No
1987,New Brunswick,Rye,1911,260058.34000000003,448.20889319376215,17.149077538228436,Yes
1983,Prince Edward Island,Sugar Beets,4395,1102279.11,434.6961397760915,10.506286323462374,No
1936,Prince Edward Island,Potatoes,4618,1031768.6,482.59906636442474,14.66491607340631,No
1988,Ontario,Potatoes,3132,147039.2,636.8934870136421,8.56151113435041,Yes
2024,Saskatchewan,Soybeans,1799,788296.0,197.05295464087084,11.261646743464059,Yes
1982,New Brunswick,Wheat,3556,175925.96,501.7013552756275,14.202344373432519,Yes
1923,Prince Edward Island,Barley,1920,125891.1,563.2944706241329,12.739154883144002,No
2001,British Columbia,Sugar Beets,3145,1023304.46,483.5877270341977,18.722943934134722,Yes
1961,New Brunswick,Potatoes,3766,960997.3,346.80288714055524,9.671143798796123,No
1946,Ontario,Barley,2534,532320.65,447.00077743821527,11.842753672037489,Yes
1974,Quebec,Sugar Beets,4798,553762.44,326.42289284740815,14.053084694533778,No
1946,Ontario,Oats,1790,205810.25,315.43438914535955,11.374545427578457,Yes
1966,Prince Edward Island,Soybeans,3189,949195.26,301.1556523931981,7.7243821622959885,Yes
1988,Alberta,Sugar Beets,4710,793684.2,333.15824302253503,10.4265804027068,No
1922,New Brunswick,Soybeans,2706,662274.16,553.6707646942948,6.529893066087213,Yes
1995,Manitoba,Barley,2010,228654.75,332.09450056015237,7.410965605208659,Yes
1984,Saskatchewan,Sugar Beets,4320,512169.76,328.7818580228722,8.538277696277797,Yes
2000,Quebec,Canola,2057,1209101.2,440.17208500406616,9.669802896324477,No
2003,Prince Edward Island,Barley,1339,162591.57,290.1792839090891,8.08255764870981,No
1987,Ontario,Potatoes,3761,1409069.02,477.14120568608973,12.45880358903408,No
2021,Nova Scotia,Barley,2667,569811.23,291.4740681895795,13.294382495040043,No
1950,Manitoba,Rye,1393,41727.68,343.32341656847154,10.441726751690746,No
2019,Ontario,Oats,1546,385672.09,289.5267109052625,20.133286414741022,Yes
1928,Quebec,Oats,2418,339436.42,390.95043006130516,11.096621726495947,Yes
2018,Prince Edward Island,Soybeans,2916,1487076.48,394.51077445163605,11.234018096032713,No
1979,Manitoba,Soybeans,2623,730423.9,473.77238283486133,11.123900487166932,Yes
1946,Nova Scotia,Rye,1447,256491.4,456.63868058588884,6.700024477750915,Yes
2007,Quebec,Canola,1140,669507.44,276.5471541749282,11.873382661450362,No
1973,Saskatchewan,Barley,2569,541201.53,567.8574082084801,11.447679176055264,Yes
1986,Nova Scotia,Canola,1251,874487.96,319.7208703556225,9.505411479338477,Yes
2016,Ontario,Oats,1584,11599.16,498.700537342161,12.259981935199253,Yes
1984,New Brunswick,Oats,1601,229669.09999999998,389.403874954652,10.705134940338443,Yes
1992,British Columbia,Wheat,3338,891661.08,416.1346532192511,13.01831130504802,No
1971,British Columbia,Potatoes,3322,315427.2,393.9920563044901,11.830196634139181,No
1980,Nova Scotia,Potatoes,3838,218315.0,415.6143230371515,8.815041424965987,Yes
1936,Saskatchewan,Wheat,2891,105689.68,588.9033067484144,12.206152476872962,Yes
1986,Saskatchewan,Canola,1965,1310529.96,402.48547743346705,11.472129700559567,Yes
1954,Nova Scotia,Soybeans,2776,962112.2,630.9075258403395,10.81541331084475,No
1946,Ontario,Barley,2598,511048.65,473.76294342669166,12.503946290566555,Yes
1983,Nova Scotia,Soybeans,2673,806078.23,519.2987458677436,18.806680898566476,Yes
1961,Alberta,Barley,3115,582814.82,373.22407933980077,13.530234963885235,Yes
2003,Alberta,Canola,2073,1039936.44,459.09336114208304,17.3584528770522,No
1970,Quebec,Tomatoes,3494,222505.0,546.8678274286079,11.812455102176145,Yes
1931,Ontario,Sugar Beets,4336,887995.23,417.3688079504119,11.935082301685359,No
1980,Nova Scotia,Wheat,3179,229598.6,493.6723355810217,13.000134304591928,No
2000,Quebec,Canola,1836,1226350.2,492.2695705113262,9.122918409865706,No
1981,Saskatchewan,Tomatoes,3029,749613.95,416.9880015518986,8.423479280971831,Yes
2020,Prince Edward Island,Sugar Beets,2001,304534.6,258.2453962808361,7.291024970345897,No
1948,Alberta,Tomatoes,3010,329352.4,411.7603509148379,12.4454771348735,No
1923,Prince Edward Island,Barley,1862,126625.1,513.4396512275033,13.944508203527826,No
1943,Alberta,Potatoes,3412,618928.95,414.417159375004,13.38740229146655,No
1943,Manitoba,Rye,2152,229399.38,355.9681697283454,11.678109112264206,Yes
1938,New Brunswick,Barley,1582,140002.55,306.26689589393754,7.141993408172963,Yes
2005,Manitoba,Tomatoes,3060,325107.0,502.34311608012916,11.90141434278088,No
1970,New Brunswick,Rye,1944,237247.0,353.3187751133215,8.501453230828554,Yes
2007,Ontario,Barley,1863,247556.67,517.5446080526361,9.6516053296833,No
2014,Quebec,Barley,2128,532878.12,294.34225857544595,15.367678329914659,No
1957,Prince Edward Island,Tomatoes,3031,1867705.15,526.5207112154841,7.304889953816103,No
2016,Saskatchewan,Oats,947,59026.94,131.39615303396204,9.032219621720055,No
1998,Saskatchewan,Oats,2393,206466.89,376.6270894169428,14.424944225495805,No
1989,Manitoba,Sugar Beets,3570,1160410.29,543.0482872331547,9.545025434716544,No
2015,Prince Edward Island,Rye,1995,519770.16,380.06185634879205,13.503365064476503,No
1947,Saskatchewan,Soybeans,1918,400378.76,158.67197912891663,8.008097818637122,Yes
2015,Alberta,Canola,1474,1038365.3999999999,555.4762933606978,17.314071939380533,Yes
1931,New Brunswick,Tomatoes,4148,1209850.55,343.5474779862104,9.09261949651896,Yes
1964,Quebec,Oats,2291,388489.04,395.1738824591206,9.866231786536812,No
1981,Nova Scotia,Potatoes,3301,804190.25,494.0571868974428,15.699052152201594,Yes
1972,Saskatchewan,Rye,1439,214789.5,277.4307368743993,16.111880967501847,Yes
2005,Ontario,Barley,2392,497930.53,366.3374281207561,12.93708821709686,No
2000,Prince Edward Island,Soybeans,2617,1364673.4,379.0905389602512,9.338580589672535,Yes
2021,Nova Scotia,Barley,2809,553043.23,346.0709775108073,14.414660845510861,No
2009,Prince Edward Island,Sugar Beets,3879,885393.67,381.6368572698983,9.714165161606251,No
1966,British Columbia,Oats,1956,26418.85,359.814712072495,12.91711813290177,Yes
1932,Manitoba,Wheat,1958,434893.64,268.7418953336644,5.257387454871127,No
1971,British Columbia,Potatoes,3199,262671.2,378.4865231062606,12.367244667595088,No
1979,Saskatchewan,Wheat,3009,89261.68,400.80625269842693,13.325780368807656,No
1943,Manitoba,Rye,2154,269879.38,328.7498837344522,10.91067149124806,Yes
2021,Ontario,Potatoes,4364,996339.97,424.02411627879803,14.832438993593442,Yes
1993,British Columbia,Sugar Beets,3130,317402.62,359.0110613259836,11.685544361329434,No
1966,British Columbia,Oats,1954,76938.85,370.3343999121442,11.992421983722172,Yes
1960,Manitoba,Corn,4062,210722.88,462.09311579564167,18.78076064079575,No
2024,British Columbia,Soybeans,2071,1268916.16,513.9631623919727,9.46528657304829,No
2015,Alberta,Soybeans,3608,1977000.55,570.308024726889,11.055202286563622,Yes
1921,Nova Scotia,Corn,4171,262300.28,380.49141213311196,7.42198076397675,Yes
1996,Saskatchewan,Soybeans,2178,840339.28,266.0918490955012,11.72800967342139,Yes
1947,Ontario,Wheat,2701,686555.46,390.4343842380916,15.58225940898636,Yes
1994,Prince Edward Island,Rye,1769,135760.95,372.22262752535215,5.841779455763762,No
1925,Manitoba,Sugar Beets,3705,70596.31,520.9397078851835,12.394635884473882,Yes
1976,Nova Scotia,Potatoes,4732,216380.1,396.61191543970835,15.254320183409481,Yes
2002,British Columbia,Soybeans,2796,949778.34,416.58815494749166,6.740189033065492,No
1979,Manitoba,Soybeans,2788,698798.9,433.12483348618326,8.954949569458499,Yes
1976,Saskatchewan,Corn,4357,776322.92,500.16348741546693,5.946119812710819,Yes
1967,Ontario,Barley,2797,319942.75,308.3063524830074,12.463435087544154,No
1976,Prince Edward Island,Wheat,2935,670659.4,267.67704447201476,13.031175188429911,Yes
1987,Ontario,Potatoes,3786,1330683.02,436.5744746957299,12.51150694773558,No
1950,New Brunswick,Sugar Beets,4188,901844.02,325.72586286708,16.778721688594253,Yes
1938,Alberta,Tomatoes,3738,358769.4,429.5105912955568,9.054675671643004,No
1926,Quebec,Tomatoes,4084,461654.8,401.01540585359743,8.45789013686152,No
1988,Quebec,Oats,2188,298603.84,367.7214079861789,15.562770185889773,Yes
2017,Alberta,Wheat,2638,134354.0,456.24283400519107,16.72958650416361,No
1927,New Brunswick,Corn,4643,761123.56,400.67227864447636,11.133722782446824,No
1996,Nova Scotia,Corn,3596,1132321.3,253.02797945495033,13.729143650362726,Yes
2001,Prince Edward Island,Tomatoes,2459,1617208.85,313.37109360036095,11.079659860977612,Yes
1970,Manitoba,Sugar Beets,2760,611648.2,325.3496264439413,2.044381855489165,Yes
1991,Alberta,Barley,2559,478669.6,490.34261547240703,18.323358520143763,Yes
1951,Saskatchewan,Tomatoes,3423,944635.85,343.51760223797925,10.961208065596264,No
1940,Ontario,Canola,1742,136329.0,422.27422938084976,14.87128041464654,Yes
1997,Alberta,Soybeans,2909,1280666.01,407.0225336932907,7.716251909948582,No
1974,Quebec,Sugar Beets,4655,510780.43999999994,277.86049932541357,15.301830428568536,No
2006,Manitoba,Tomatoes,3395,1501654.5,307.64778245297856,10.216721147870462,No
1957,Alberta,Corn,5610,487168.37,474.87970433215526,10.993004998272383,No
1997,Prince Edward Island,Barley,2288,196343.48,372.7509671120078,14.567052670741493,Yes
1926,Saskatchewan,Wheat,2372,314441.52,377.8886237351898,12.769646894475724,Yes
2004,British Columbia,Corn,4858,1188637.98,560.4134252298784,9.591255002361837,Yes
2014,Ontario,Canola,1634,1158145.88,263.50792755932855,10.968891452741675,No
1923,Quebec,Canola,1467,622028.24,534.4487856573783,9.377410730183074,Yes
2022,British Columbia,Sugar Beets,3046,1076546.99,260.95289259427636,12.918797274870016,Yes
2020,Alberta,Canola,2059,508569.0,534.3959330221363,14.674443513347057,No
1982,Saskatchewan,Potatoes,3712,553280.0,462.91929713750767,18.955623406179964,Yes
1925,Manitoba,Sugar Beets,3667,31824.309999999998,509.4698567089943,12.438254738829908,Yes
1955,Manitoba,Corn,5117,293973.41,459.37513145361703,9.56537181025238,No
1988,Saskatchewan,Soybeans,3842,1345056.32,541.9417453416544,10.530126713506412,Yes
1925,Manitoba,Sugar Beets,3722,109109.31,568.6479263144942,9.483468620257412,Yes
1928,Ontario,Sugar Beets,3830,491713.30000000005,459.9437070281866,10.88627144646584,Yes
2013,British Columbia,Wheat,1754,281455.56,235.26988517050526,12.164782911657586,Yes
1932,Quebec,Tomatoes,2698,785613.2,326.0006249660863,16.474892934017333,No
2000,Prince Edward Island,Soybeans,2700,1356908.4,324.76937960059263,12.460579176150986,Yes
1936,Saskatchewan,Rye,1843,65615.06,308.93277447995496,13.186536925933162,Yes
2024,Saskatchewan,Soybeans,1767,761994.0,132.52877536036863,11.478963952695338,Yes
1971,Alberta,Corn,5085,1294654.02,379.4952743150093,13.592962806614839,Yes
1928,Alberta,Barley,2449,319253.66,423.1370826983438,12.662570717457559,No
1967,Prince Edward Island,Wheat,2671,496854.46,395.91128776617285,7.206843117680723,No
1989,Saskatchewan,Soybeans,2644,716589.79,302.68570069085337,13.92887408863654,No
1921,British Columbia,Sugar Beets,2421,477173.38,496.09384013402075,6.689224613237204,No
1966,Saskatchewan,Sugar Beets,2923,479963.14,246.89473493187538,9.050005561160088,No
2013,Nova Scotia,Potatoes,2600,301757.7,337.63460346827077,11.886609173416522,Yes
1937,Prince Edward Island,Tomatoes,3872,1755856.6,306.8072667984299,13.640567109151728,Yes
1928,Quebec,Oats,2188,354135.42,391.95153058099334,11.392662558146789,Yes
1933,Saskatchewan,Canola,2102,422463.44,595.1768091708418,8.71972160533642,Yes
1990,Ontario,Wheat,3044,232969.2,350.55835041803107,8.879645821587998,Yes
1928,Quebec,Oats,2362,395931.42,322.4472498041521,11.711809406503635,Yes
2024,Manitoba,Oats,1733,186745.32,395.53607458061134,11.074469597315183,No
